Id,SalePrice
2735,136921.80323291328
2736,144791.57161718822
2737,122545.15202578058
2738,136185.74357858524
2739,156999.42276999436
2740,139664.64177923946
2741,152256.35087542073
2742,162294.17787977698
2743,149398.66440409073
2744,152193.18427526884
2745,140948.7765988357
2746,137495.6965255449
2747,156283.61526957108
2748,130484.0734197757
2749,125106.56159435095
2750,132997.02784456403
2751,127613.15619463891
2752,194657.63235608742
2753,140966.58879204898
2754,200471.1835278746
2755,133701.13441128033
2756,91878.32061535839
2757,66916.59954540755
2758,81280.37182161858
2759,160098.53930199848
2760,112378.82077721185
2761,144214.3560820628
2762,146036.08692760026
2763,172569.0259879191
2764,153515.67271054443
2765,279768.6993712235
2766,119753.56176788092
2767,88931.7694669598
2768,133420.19516164812
2769,132306.65158941512
2770,146849.91470374976
2771,113736.29445938148
2772,120427.21407696155
2773,153269.44090258866
2774,142166.53235009962
2775,114156.82762359848
2776,142534.58588880362
2777,145355.7437092665
2778,102653.9103991043
2779,120727.010299338
2780,95527.87288845923
2781,95123.4971897498
2782,94953.78497342451
2783,98464.6210474793
2784,123468.35109747166
2785,134901.5542095995
2786,62326.84689183587
2787,121793.64258572273
2788,72304.24098837913
2789,163124.2897728654
2790,90409.49510820376
2791,113285.8337847952
2792,49857.36514243908
2793,145863.61865998546
2794,100629.44184275132
2795,125276.68123516238
2796,99663.258617621
2797,203069.9537284418
2798,104766.88008152603
2799,107332.31995162803
2800,70493.02488326815
2801,105503.06460353447
2802,140617.30777402117
2803,171283.36194473898
2804,134885.9232077162
2805,94607.40184085531
2806,81692.31975641934
2807,155410.60894908127
2808,149392.83155253058
2809,136796.4215275969
2810,129587.337371904
2811,156467.83084662416
2812,148748.6738057767
2813,156222.09020989106
2814,152188.4742935286
2815,86873.44153984917
2816,235484.90205790204
2817,153255.76130542616
2818,137834.58001374974
2819,171458.98848353507
2820,142926.66687417577
2821,98874.63266500206
2822,191851.31109274024
2823,310546.2517780777
2824,176146.98385962442
2825,143203.37723221382
2826,137128.59991524828
2827,137831.6974871143
2828,212278.18595143408
2829,200935.4043150619
2830,228932.78325165957
2831,181939.25130093715
2832,248774.0428512129
2833,293169.06451788795
2834,217685.3623958687
2835,225837.81530192264
2836,191762.1374489271
2837,162182.63451135522
2838,147896.63161542098
2839,183711.45134111977
2840,198260.31553831682
2841,206326.7104204621
2842,230260.70914793506
2843,151127.32933629106
2844,167292.08077505775
2845,125101.48399647276
2846,209530.9122939633
2847,196745.48048177097
2848,219032.769042783
2849,195440.99494975273
2850,277889.13467660674
2851,223498.4516806214
2852,239063.32469429146
2853,236233.37344916296
2854,141740.5836554429
2855,198092.30971190226
2856,198137.22920768664
2857,189904.32648467764
2858,196029.31531479117
2859,120398.46856940229
2860,132216.1347887582
2861,125161.28563435569
2862,190478.6755526872
2863,132010.00969275084
2864,247854.68268909233
2865,141600.14670559924
2866,145304.78700396564
2867,99022.33133728876
2868,105452.87050730208
2869,104661.1141502057
2870,130502.56557923584
2871,84372.80278608014
2872,51789.15780032196
2873,99338.84545479214
2874,137723.330429716
2875,118800.81088601323
2876,165263.96417292146
2877,144580.45879328405
2878,170586.6989736917
2879,141187.97596113075
2880,97837.24208200526
2881,141868.9219078758
2882,177452.7504041154
2883,211554.65305479578
2884,205913.678101217
2885,193110.01365872173
2886,228857.35133933902
2887,106324.15816305867
2888,141133.1951595842
2889,58219.59795377862
2890,78024.96295567902
2891,141518.7149188603
2892,39993.296823141965
2893,69574.66613807167
2894,50956.74857997099
2895,314944.28304641246
2896,275590.43488848535
2897,209311.63527770046
2898,150600.68535719905
2899,212772.85848726568
2900,156512.59277545003
2901,207434.64229094997
2902,187343.8311585372
2903,336250.7198555402
2904,346635.8896642381
2905,87513.45320526617
2906,198778.62056687576
2907,108385.51440615921
2908,129550.96139695539
2909,151209.19650876176
2910,80363.0700286541
2911,79649.05212723713
2912,147151.3425786922
2913,78475.4398336861
2914,72700.14141793113
2915,80026.98025096716
2916,79514.15511611418
2917,163771.68895662169
2918,123850.80863400115
2919,216387.60024653148
